survey_answer_key,survey_question_key,encounter_key,provider_durable_key,numeric_response,is_answered,source_top_box_flag,valid_flag
507649,ACCESS_Q4,129952,50080,5,1,1,1
507650,ACCESS_Q1,117754,50071,5,1,1,1
507651,ACCESS_Q4,114140,50026,5,1,1,1
507652,ACCESS_Q1,140559,50023,5,1,1,1
507653,ACCESS_Q2,132249,50034,5,1,1,1
507654,ACCESS_Q3,141618,50077,4,1,0,1
507655,ACCESS_Q4,125569,50056,5,1,1,1
507656,ACCESS_Q1,144503,50025,3,1,0,1
507657,ACCESS_Q2,136319,50069,5,1,1,1
507658,ACCESS_Q3,120798,50021,5,1,1,1
507659,ACCESS_Q4,135103,50045,3,1,0,1
507660,ACCESS_Q2,127924,50066,2,1,0,1
507661,ACCESS_Q4,124380,50054,5,1,1,1
507662,ACCESS_Q4,118681,50041,5,1,1,1
507663,ACCESS_Q1,115176,50034,5,1,1,1
507664,ACCESS_Q2,122687,50066,3,1,0,1
507665,ACCESS_Q2,124723,50052,3,1,0,1
507666,ACCESS_Q3,139764,50001,5,1,1,0
507667,ACCESS_Q2,143061,50038,5,1,1,1
507668,ACCESS_Q2,126456,50053,2,1,0,1
507669,ACCESS_Q3,124686,50039,5,1,1,1
507670,ACCESS_Q2,124074,50077,1,1,0,1
507671,ACCESS_Q4,135698,50045,3,1,0,1
507672,ACCESS_Q4,116468,50026,5,1,1,1
507673,ACCESS_Q1,127656,50004,5,1,1,1
507674,ACCESS_Q1,140212,50026,5,1,1,1
507675,ACCESS_Q2,143882,50074,5,1,1,1
507676,ACCESS_Q1,114156,50038,5,1,1,1
507677,ACCESS_Q1,136343,50032,5,1,1,1
507678,ACCESS_Q4,134672,50044,5,1,1,1
507679,ACCESS_Q1,132297,50039,5,1,1,1
507680,ACCESS_Q2,115167,50013,4,1,0,1
507681,ACCESS_Q1,130519,50034,5,1,1,1
507682,ACCESS_Q1,136727,50036,5,1,1,1
507683,ACCESS_Q4,116369,50034,5,1,1,1
507684,ACCESS_Q3,138541,50045,5,1,1,1
507685,ACCESS_Q4,119989,50021,5,1,1,1
507686,OTHER_Q1,130533,50058,5,1,1,1
507687,OTHER_Q1,122213,50026,5,1,1,1
507688,ACCESS_Q2,137859,50003,5,1,1,1
507689,ACCESS_Q4,128764,50045,5,1,1,1
507690,ACCESS_Q3,114074,50068,5,1,1,1
507691,ACCESS_Q4,131316,50052,5,1,1,1
507692,ACCESS_Q4,117184,50034,3,1,0,1
507693,ACCESS_Q2,116182,50065,4,1,0,1
507694,ACCESS_Q3,119008,50021,4,1,0,1
507695,ACCESS_Q2,114892,50066,5,1,1,1
507696,ACCESS_Q2,138922,50041,5,1,1,1
507697,ACCESS_Q3,140633,50066,5,1,1,1
507698,ACCESS_Q1,133788,50007,5,1,1,1
507699,ACCESS_Q4,127727,50063,5,1,1,1
507700,OTHER_Q1,126148,50001,3,1,0,1
507701,ACCESS_Q4,138887,50035,4,1,0,1
507702,ACCESS_Q2,139489,50049,3,1,0,1
507703,ACCESS_Q4,116660,50034,1,1,0,1
507704,ACCESS_Q4,125990,50012,5,1,1,1
507705,ACCESS_Q2,137782,50031,2,1,0,1
507706,ACCESS_Q2,142624,50010,5,1,1,1
507707,OTHER_Q1,131761,50027,5,1,1,1
507708,ACCESS_Q1,121141,50041,5,1,1,1
507709,ACCESS_Q3,114219,50039,5,1,1,1
507710,ACCESS_Q2,118660,50034,5,1,1,1
507711,ACCESS_Q1,142641,50074,5,1,1,1
507712,ACCESS_Q3,135690,50022,5,1,1,1
507713,OTHER_Q1,137151,50057,5,1,1,1
507714,ACCESS_Q1,137244,50035,5,1,1,1
507715,ACCESS_Q4,135895,50041,5,1,1,1
507716,ACCESS_Q4,144319,50023,3,1,0,1
507717,ACCESS_Q3,130137,50018,5,1,1,1
507718,OTHER_Q1,139713,50011,5,1,1,1
507719,ACCESS_Q4,124776,50032,5,1,1,1
507720,ACCESS_Q4,120559,50060,5,1,1,1
507721,ACCESS_Q3,134432,50067,5,1,1,1
507722,ACCESS_Q3,125565,50056,5,1,1,1
507723,ACCESS_Q4,123015,50021,5,1,1,1
507724,OTHER_Q1,127488,50057,4,1,0,1
507725,ACCESS_Q3,121504,50030,5,1,1,1
507726,ACCESS_Q3,120642,50069,5,1,1,1
507727,ACCESS_Q3,121368,50049,5,1,1,0
507728,ACCESS_Q3,130401,50066,5,1,1,1
507729,ACCESS_Q4,130584,50072,5,1,1,1
507730,ACCESS_Q4,116543,50052,5,1,1,1
507731,ACCESS_Q3,133232,50036,5,1,1,1
507732,ACCESS_Q2,129222,50052,5,1,1,1
507733,ACCESS_Q2,132619,50004,4,1,0,1
507734,ACCESS_Q4,117015,50022,5,1,1,1
507735,ACCESS_Q4,138374,50077,5,1,1,1
507736,ACCESS_Q1,143333,50066,3,1,0,1
507737,ACCESS_Q4,128215,50036,5,1,1,1
507738,OTHER_Q1,129681,50079,2,1,0,1
507739,ACCESS_Q2,129035,50078,5,1,1,1
507740,ACCESS_Q1,116083,50072,5,1,1,1
507741,OTHER_Q1,127913,50056,5,1,1,1
507742,ACCESS_Q4,138235,50021,4,1,0,1
507743,ACCESS_Q1,117873,50048,4,1,0,1
507744,ACCESS_Q1,130158,50042,3,1,0,1
507745,ACCESS_Q1,143797,50023,5,1,1,1
507746,ACCESS_Q1,118879,50071,5,1,1,1
507747,ACCESS_Q4,122641,50063,5,1,1,1
507748,ACCESS_Q2,114183,50039,5,1,1,1
507749,ACCESS_Q2,127101,50040,4,1,0,1
507750,ACCESS_Q2,136246,50069,4,1,0,1
507751,OTHER_Q1,123042,50045,4,1,0,1
507752,ACCESS_Q1,115021,50055,4,1,0,1
507753,ACCESS_Q1,115390,50022,5,1,1,1
507754,ACCESS_Q1,139979,50062,5,1,1,1
507755,ACCESS_Q1,122751,50056,5,1,1,1
507756,ACCESS_Q1,132740,50072,5,1,1,1
507757,ACCESS_Q4,143098,50033,5,1,1,1
507758,ACCESS_Q2,131659,50046,5,1,1,1
507759,ACCESS_Q2,115266,50029,5,1,1,1
507760,ACCESS_Q2,121707,50056,5,1,1,1
507761,ACCESS_Q2,138766,50020,5,1,1,1
507762,ACCESS_Q1,134953,50021,5,1,1,1
507763,ACCESS_Q4,137287,50052,5,1,1,1
507764,OTHER_Q1,140992,50009,5,1,1,1
507765,ACCESS_Q1,143984,50062,4,1,0,1
507766,ACCESS_Q3,136062,50003,2,1,0,1
507767,ACCESS_Q3,143013,50034,4,1,0,1
507768,ACCESS_Q3,124407,50039,3,1,0,1
507769,ACCESS_Q3,129525,50065,4,1,0,1
507770,ACCESS_Q1,135983,50010,5,1,1,1
507771,ACCESS_Q3,125870,50058,3,1,0,1
507772,ACCESS_Q4,129687,50066,5,1,1,1
507773,ACCESS_Q2,136545,50003,5,1,1,1
507774,ACCESS_Q2,119549,50034,5,1,1,1
507775,ACCESS_Q4,137630,50077,5,1,1,1
507776,ACCESS_Q2,135073,50036,2,1,0,1
507777,ACCESS_Q3,132271,50039,5,1,1,1
507778,ACCESS_Q2,126494,50045,5,1,1,1
507779,ACCESS_Q4,139103,50076,5,1,1,1
507780,ACCESS_Q2,124085,50066,4,1,0,1
507781,ACCESS_Q2,124750,50036,5,1,1,1
507782,ACCESS_Q1,117815,50032,5,1,1,1
507783,ACCESS_Q2,136197,50075,5,1,1,1
507784,OTHER_Q1,135273,50077,5,1,1,1
507785,ACCESS_Q2,121212,50049,5,1,1,1
507786,ACCESS_Q3,134545,50066,4,1,0,1
507787,ACCESS_Q2,135063,50027,4,1,0,1
507788,ACCESS_Q2,142998,50074,5,1,1,1
507789,ACCESS_Q1,127752,50026,5,1,1,1
507790,OTHER_Q1,130001,50036,5,1,1,1
507791,ACCESS_Q4,130041,50069,5,1,1,1
507792,ACCESS_Q3,125677,50026,4,1,0,1
507793,ACCESS_Q4,144715,50066,4,1,0,1
507794,ACCESS_Q1,127216,50051,4,1,0,1
507795,ACCESS_Q2,131799,50007,5,1,1,1
507796,ACCESS_Q3,140276,50032,4,1,0,1
507797,ACCESS_Q4,143246,50047,5,1,1,1
507798,ACCESS_Q2,119203,50003,5,1,1,1
507799,ACCESS_Q1,129559,50004,5,1,1,1
507800,ACCESS_Q1,121458,50066,5,1,1,1
507801,ACCESS_Q3,122724,50039,3,1,0,1
507802,ACCESS_Q4,128865,50023,5,1,1,1
507803,ACCESS_Q1,141242,50073,4,1,0,1
507804,ACCESS_Q4,116178,50065,5,1,1,1
507805,ACCESS_Q3,127164,50045,5,1,1,1
507806,ACCESS_Q1,130669,50007,5,1,1,1
507807,ACCESS_Q3,141546,50053,5,1,1,1
507808,ACCESS_Q2,134367,50052,4,1,0,1
507809,ACCESS_Q2,133059,50011,5,1,1,1
507810,ACCESS_Q2,125091,50058,5,1,1,1
507811,ACCESS_Q1,144570,50052,5,1,1,1
507812,ACCESS_Q4,138215,50075,5,1,1,1
507813,ACCESS_Q4,140333,50011,5,1,1,1
507814,ACCESS_Q3,117987,50069,5,1,1,1
507815,ACCESS_Q1,135159,50077,5,1,1,1
507816,OTHER_Q1,119253,50039,4,1,0,1
507817,ACCESS_Q4,124559,50069,5,1,1,1
507818,ACCESS_Q4,134817,50007,5,1,1,1
507819,ACCESS_Q3,143851,50078,5,1,1,1
507820,ACCESS_Q2,120141,50066,4,1,0,1
507821,ACCESS_Q1,119579,50079,5,1,1,1
507822,ACCESS_Q4,134521,50010,5,1,1,1
507823,ACCESS_Q4,140290,50056,5,1,1,1
507824,ACCESS_Q1,127737,50010,5,1,1,1
507825,ACCESS_Q4,121195,50069,5,1,1,1
507826,ACCESS_Q3,128547,50027,5,1,1,1
507827,ACCESS_Q1,124884,50045,5,1,1,1
507828,ACCESS_Q1,125093,50057,5,1,1,1
507829,ACCESS_Q3,127673,50048,5,1,1,1
507830,ACCESS_Q1,134925,50076,5,1,1,1
507831,ACCESS_Q2,116782,50026,5,1,1,1
507832,ACCESS_Q2,123317,50016,5,1,1,1
507833,ACCESS_Q1,141570,50077,5,1,1,1
507834,ACCESS_Q3,142841,50044,5,1,1,1
507835,ACCESS_Q2,142825,50050,5,1,1,1
507836,ACCESS_Q4,121703,50044,3,1,0,1
507837,ACCESS_Q2,128635,50004,5,1,1,1
507838,ACCESS_Q1,122392,50052,5,1,1,1
507839,ACCESS_Q2,131052,50045,5,1,1,1
507840,ACCESS_Q1,139061,50025,2,1,0,1
507841,ACCESS_Q3,122050,50074,5,1,1,1
507842,ACCESS_Q3,134608,50007,5,1,1,1
507843,ACCESS_Q1,123621,50036,5,1,1,1
507844,ACCESS_Q3,129040,50023,5,1,1,1
507845,ACCESS_Q1,119066,50011,3,1,0,1
507846,ACCESS_Q1,124906,50040,4,1,0,1
507847,ACCESS_Q3,141757,50008,4,1,0,1
507848,OTHER_Q1,136264,50009,5,1,1,1
507849,ACCESS_Q4,119587,50066,5,1,1,1
507850,OTHER_Q1,142396,50011,5,1,1,1
507851,ACCESS_Q1,116020,50045,3,1,0,1
507852,ACCESS_Q3,134179,50072,5,1,1,1
507853,ACCESS_Q3,127003,50066,5,1,1,1
507854,ACCESS_Q4,124641,50056,5,1,1,1
507855,ACCESS_Q1,139493,50045,5,1,1,1
507856,ACCESS_Q1,127654,50069,4,1,0,1
507857,ACCESS_Q1,121154,50056,5,1,1,0
507858,ACCESS_Q4,138156,50054,5,1,1,1
507859,ACCESS_Q2,141795,50032,4,1,0,1
507860,ACCESS_Q4,132754,50029,5,1,1,1
507861,OTHER_Q1,128028,50039,5,1,1,1
507862,ACCESS_Q1,134019,50047,5,1,1,1
507863,ACCESS_Q1,119925,50052,2,1,0,1
507864,ACCESS_Q4,129892,50045,5,1,1,1
507865,ACCESS_Q4,136065,50050,5,1,1,1
507866,ACCESS_Q3,142054,50065,5,1,1,1
507867,ACCESS_Q4,139262,50066,5,1,1,1
507868,ACCESS_Q2,144011,50074,5,1,1,1
507869,ACCESS_Q2,120644,50020,5,1,1,1
507870,ACCESS_Q2,118657,50045,5,1,1,1
507871,ACCESS_Q4,114610,50056,5,1,1,1
507872,ACCESS_Q2,121946,50056,5,1,1,1
507873,ACCESS_Q3,124354,50080,5,1,1,1
507874,ACCESS_Q2,117872,50066,5,1,1,1
507875,ACCESS_Q1,130761,50056,5,1,1,1
507876,ACCESS_Q4,137388,50044,5,1,1,1
507877,ACCESS_Q4,131005,50002,5,1,1,1
507878,OTHER_Q1,137301,50007,5,1,1,1
507879,ACCESS_Q1,136400,50072,5,1,1,1
507880,ACCESS_Q1,116259,50063,4,1,0,1
507881,ACCESS_Q1,118948,50078,5,1,1,1
507882,ACCESS_Q3,126336,50040,5,1,1,1
507883,ACCESS_Q4,114870,50001,3,1,0,1
507884,ACCESS_Q1,115274,50056,3,1,0,1
507885,OTHER_Q1,121460,50021,5,1,1,1
507886,ACCESS_Q3,127672,50044,4,1,0,1
507887,ACCESS_Q2,139366,50031,5,1,1,1
507888,ACCESS_Q4,134961,50070,5,1,1,1
507889,ACCESS_Q4,126376,50052,5,1,1,1
507890,ACCESS_Q1,119235,50069,5,1,1,1
507891,ACCESS_Q4,130315,50074,4,1,0,1
507892,ACCESS_Q4,132627,50047,5,1,1,1
507893,ACCESS_Q1,118060,50044,5,1,1,1
507894,ACCESS_Q3,143477,50038,3,1,0,1
507895,ACCESS_Q4,114941,50027,5,1,1,1
507896,ACCESS_Q4,126178,50026,2,1,0,1
507897,ACCESS_Q4,136784,50016,1,1,0,1
507898,ACCESS_Q4,138281,50045,5,1,1,1
507899,ACCESS_Q4,124536,50045,5,1,1,1
507900,ACCESS_Q1,144346,50036,5,1,1,1
507901,ACCESS_Q4,129566,50036,4,1,0,1
507902,ACCESS_Q1,130162,50072,5,1,1,1
507903,ACCESS_Q1,130715,50041,5,1,1,1
507904,ACCESS_Q2,123732,50039,5,1,1,1
507905,ACCESS_Q3,142062,50073,3,1,0,1
507906,ACCESS_Q3,121780,50066,5,1,1,1
507907,ACCESS_Q3,134251,50045,5,1,1,1
507908,ACCESS_Q3,115991,50022,5,1,1,1
507909,ACCESS_Q1,128258,50040,5,1,1,1
507910,ACCESS_Q2,135322,50013,5,1,1,1
507911,ACCESS_Q4,118609,50047,5,1,1,1
507912,ACCESS_Q1,133168,50005,5,1,1,1
507913,ACCESS_Q2,129966,50021,5,1,1,1
507914,ACCESS_Q1,144797,50077,4,1,0,1
507915,ACCESS_Q3,123468,50032,5,1,1,1
507916,ACCESS_Q4,139222,50053,5,1,1,1
507917,OTHER_Q1,128172,50001,5,1,1,1
507918,ACCESS_Q3,143285,50056,4,1,0,1
507919,ACCESS_Q2,121760,50008,5,1,1,1
507920,ACCESS_Q4,128252,50056,5,1,1,1
507921,ACCESS_Q1,118084,50056,4,1,0,1
507922,ACCESS_Q1,126859,50036,5,1,1,1
507923,ACCESS_Q4,131757,50016,5,1,1,1
507924,ACCESS_Q3,118048,50016,5,1,1,1
507925,ACCESS_Q3,130290,50058,5,1,1,1
507926,OTHER_Q1,128395,50040,5,1,1,1
507927,ACCESS_Q2,144431,50066,5,1,1,1
507928,ACCESS_Q4,116581,50051,3,1,0,1
507929,ACCESS_Q4,120760,50045,5,1,1,1
507930,ACCESS_Q3,142185,50042,5,1,1,1
507931,ACCESS_Q2,131971,50033,4,1,0,1
507932,ACCESS_Q4,115992,50077,5,1,1,1
507933,ACCESS_Q4,132630,50066,5,1,1,1
507934,ACCESS_Q2,134356,50052,5,1,1,1
507935,ACCESS_Q2,140687,50002,5,1,1,1
507936,ACCESS_Q1,137994,50030,5,1,1,1
507937,ACCESS_Q2,129476,50035,1,1,0,1
507938,ACCESS_Q3,138710,50006,5,1,1,1
507939,ACCESS_Q3,119974,50021,4,1,0,1
507940,ACCESS_Q2,143383,50074,5,1,1,1
507941,ACCESS_Q4,142578,50032,4,1,0,1
507942,ACCESS_Q2,139433,50045,5,1,1,1
507943,OTHER_Q1,121499,50040,5,1,1,1
507944,ACCESS_Q3,118109,50011,5,1,1,1
507945,ACCESS_Q4,116082,50077,5,1,1,1
507946,ACCESS_Q3,135621,50023,5,1,1,1
507947,ACCESS_Q2,117000,50030,5,1,1,1
507948,ACCESS_Q3,117750,50013,5,1,1,1
507949,ACCESS_Q4,128472,50059,4,1,0,1
507950,ACCESS_Q2,128529,50066,5,1,1,1
507951,ACCESS_Q3,144376,50049,5,1,1,1
507952,ACCESS_Q1,141338,50069,5,1,1,1
507953,ACCESS_Q4,119600,50045,5,1,1,1
507954,ACCESS_Q1,121537,50069,5,1,1,1
507955,ACCESS_Q3,121377,50069,5,1,1,1
507956,ACCESS_Q3,128553,50011,5,1,1,1
507957,ACCESS_Q1,132034,50059,5,1,1,1
507958,ACCESS_Q2,142953,50067,4,1,0,1
507959,ACCESS_Q3,117150,50029,5,1,1,1
507960,ACCESS_Q4,127996,50035,5,1,1,1
507961,ACCESS_Q3,128089,50069,5,1,1,1
507962,ACCESS_Q1,130632,50045,3,1,0,1
507963,ACCESS_Q4,134475,50056,3,1,0,1
507964,ACCESS_Q4,121960,50045,5,1,1,1
507965,ACCESS_Q2,121275,50044,5,1,1,1
507966,ACCESS_Q4,121136,50045,5,1,1,1
507967,ACCESS_Q1,120834,50057,3,1,0,1
507968,ACCESS_Q4,138752,50003,5,1,1,1
507969,ACCESS_Q1,122850,50022,3,1,0,1
507970,ACCESS_Q4,128226,50040,5,1,1,1
507971,ACCESS_Q2,120337,50042,5,1,1,1
507972,ACCESS_Q2,133902,50056,5,1,1,1
507973,ACCESS_Q1,127403,50076,5,1,1,1
507974,ACCESS_Q3,131889,50039,3,1,0,1
507975,ACCESS_Q3,124297,50052,5,1,1,1
507976,ACCESS_Q4,132548,50053,4,1,0,1
507977,ACCESS_Q3,124170,50033,5,1,1,1
507978,ACCESS_Q2,142507,50040,3,1,0,1
507979,ACCESS_Q2,135552,50026,5,1,1,1
507980,ACCESS_Q1,124456,50066,5,1,1,1
507981,ACCESS_Q2,134429,50011,5,1,1,1
507982,ACCESS_Q4,116041,50035,5,1,1,1
507983,ACCESS_Q1,125469,50011,5,1,1,1
507984,ACCESS_Q3,121983,50011,3,1,0,1
507985,ACCESS_Q1,131247,50049,4,1,0,1
507986,OTHER_Q1,134213,50010,5,1,1,1
507987,ACCESS_Q4,137160,50018,4,1,0,1
507988,ACCESS_Q2,139631,50026,4,1,0,1
507989,ACCESS_Q4,126188,50073,5,1,1,1
507990,ACCESS_Q1,114189,50039,5,1,1,1
507991,ACCESS_Q1,137634,50014,5,1,1,1
507992,ACCESS_Q4,114929,50025,5,1,1,1
507993,ACCESS_Q4,134622,50032,5,1,1,1
507994,ACCESS_Q2,127337,50009,5,1,1,1
507995,ACCESS_Q2,134696,50030,5,1,1,1
507996,ACCESS_Q2,133189,50063,5,1,1,1
507997,ACCESS_Q4,144252,50077,5,1,1,1
507998,ACCESS_Q3,120584,50017,5,1,1,1
507999,ACCESS_Q1,118881,50039,4,1,0,1
508000,ACCESS_Q4,135716,50033,4,1,0,1
508001,ACCESS_Q3,126260,50009,5,1,1,1
508002,ACCESS_Q4,136972,50068,5,1,1,1
508003,OTHER_Q1,142627,50007,5,1,1,1
508004,ACCESS_Q1,132192,50027,5,1,1,1
508005,ACCESS_Q2,124911,50054,1,1,0,1
508006,ACCESS_Q2,127359,50011,4,1,0,1
508007,ACCESS_Q2,143088,50039,5,1,1,1
508008,ACCESS_Q2,129888,50021,5,1,1,1
508009,ACCESS_Q3,141435,50039,5,1,1,1
508010,ACCESS_Q3,133047,50028,3,1,0,1
508011,ACCESS_Q2,143104,50077,4,1,0,1
508012,ACCESS_Q2,133736,50026,5,1,1,1
508013,ACCESS_Q3,123669,50074,3,1,0,1
508014,OTHER_Q1,133339,50001,5,1,1,1
508015,ACCESS_Q3,114947,50078,5,1,1,1
508016,ACCESS_Q2,115913,50039,5,1,1,1
508017,OTHER_Q1,118843,50080,5,1,1,1
508018,ACCESS_Q4,127686,50045,5,1,1,1
508019,ACCESS_Q1,138495,50007,5,1,1,1
508020,ACCESS_Q1,131633,50023,3,1,0,1
508021,ACCESS_Q3,119702,50023,2,1,0,1
508022,ACCESS_Q2,130232,50033,5,1,1,1
508023,ACCESS_Q1,127549,50068,5,1,1,1
508024,ACCESS_Q4,126621,50079,4,1,0,1
508025,ACCESS_Q3,115472,50058,4,1,0,1
508026,ACCESS_Q3,144777,50072,5,1,1,1
508027,ACCESS_Q1,134347,50010,4,1,0,1
508028,ACCESS_Q1,132356,50074,5,1,1,1
508029,ACCESS_Q1,114303,50021,5,1,1,1
508030,ACCESS_Q3,114119,50003,5,1,1,1
508031,ACCESS_Q3,134752,50077,5,1,1,1
508032,ACCESS_Q3,136892,50007,1,1,0,1
508033,ACCESS_Q4,125586,50078,4,1,0,1
508034,ACCESS_Q3,141977,50032,5,1,1,1
508035,ACCESS_Q2,124142,50056,5,1,1,1
508036,ACCESS_Q2,121839,50013,5,1,1,1
508037,ACCESS_Q4,115899,50005,5,1,1,1
508038,ACCESS_Q1,144579,50010,5,1,1,1
508039,ACCESS_Q1,122112,50063,5,1,1,1
508040,ACCESS_Q2,125832,50051,4,1,0,1
508041,ACCESS_Q2,115658,50021,5,1,1,1
508042,ACCESS_Q4,135930,50057,5,1,1,1
508043,OTHER_Q1,142723,50077,5,1,1,1
508044,ACCESS_Q2,134282,50074,5,1,1,1
508045,ACCESS_Q1,114599,50071,5,1,1,1
508046,ACCESS_Q1,135205,50056,5,1,1,1
508047,ACCESS_Q3,132302,50029,4,1,0,1
508048,ACCESS_Q2,139874,50011,5,1,1,1
508049,ACCESS_Q2,122798,50013,4,1,0,1
508050,ACCESS_Q3,138962,50068,4,1,0,1
508051,ACCESS_Q2,134603,50075,5,1,1,1
508052,ACCESS_Q2,117643,50003,5,1,1,1
508053,ACCESS_Q4,124361,50077,5,1,1,1
508054,ACCESS_Q3,129995,50069,5,1,1,1
508055,ACCESS_Q1,142937,50015,5,1,1,1
508056,ACCESS_Q4,123296,50037,5,1,1,1
508057,ACCESS_Q1,119605,50078,5,1,1,1
508058,ACCESS_Q1,136838,50010,5,1,1,1
508059,ACCESS_Q3,128348,50025,5,1,1,1
508060,ACCESS_Q4,138947,50023,5,1,1,1
508061,ACCESS_Q1,127951,50069,5,1,1,1
508062,ACCESS_Q3,124768,50029,5,1,1,1
508063,ACCESS_Q2,142001,50062,5,1,1,1
508064,ACCESS_Q2,144139,50018,4,1,0,1
508065,ACCESS_Q3,128318,50030,4,1,0,1
508066,ACCESS_Q3,121388,50059,5,1,1,1
508067,ACCESS_Q4,141058,50069,5,1,1,0
508068,ACCESS_Q4,122988,50018,5,1,1,1
508069,ACCESS_Q3,133959,50007,5,1,1,1
508070,ACCESS_Q2,121713,50029,4,1,0,1
508071,OTHER_Q1,131136,50066,5,1,1,1
508072,ACCESS_Q1,138894,50044,4,1,0,1
508073,ACCESS_Q2,118639,50062,5,1,1,1
508074,ACCESS_Q4,131310,50032,5,1,1,1
508075,ACCESS_Q3,123275,50062,5,1,1,1
508076,ACCESS_Q4,127784,50066,5,1,1,1
508077,ACCESS_Q4,121014,50032,5,1,1,1
508078,ACCESS_Q2,129529,50025,5,1,1,1
508079,ACCESS_Q3,141411,50027,5,1,1,1
508080,ACCESS_Q3,132771,50074,5,1,1,1
508081,ACCESS_Q2,117624,50049,5,1,1,1
508082,ACCESS_Q2,139379,50059,5,1,1,1
508083,OTHER_Q1,134833,50010,4,1,0,1
508084,ACCESS_Q2,114133,50003,5,1,1,1
508085,OTHER_Q1,141592,50077,5,1,1,1
508086,ACCESS_Q2,127013,50044,5,1,1,1
508087,ACCESS_Q2,132163,50011,5,1,1,1
508088,ACCESS_Q1,116553,50056,4,1,0,1
508089,ACCESS_Q4,117170,50057,5,1,1,1
508090,ACCESS_Q1,135170,50080,5,1,1,1
508091,ACCESS_Q4,128420,50009,5,1,1,1
508092,ACCESS_Q1,143299,50003,5,1,1,1
508093,ACCESS_Q3,128333,50026,4,1,0,1
508094,ACCESS_Q3,129582,50074,5,1,1,1
508095,ACCESS_Q3,114952,50039,5,1,1,1
508096,ACCESS_Q4,128699,50069,5,1,1,1
508097,ACCESS_Q2,141247,50016,5,1,1,1
508098,ACCESS_Q1,130896,50023,4,1,0,1
508099,ACCESS_Q2,144260,50015,4,1,0,1
508100,ACCESS_Q1,129546,50077,4,1,0,1
508101,ACCESS_Q2,120725,50057,5,1,1,1
508102,ACCESS_Q2,122441,50001,4,1,0,1
508103,ACCESS_Q1,139087,50011,5,1,1,1
508104,ACCESS_Q1,143099,50078,5,1,1,1
508105,ACCESS_Q4,125356,50021,5,1,1,1
508106,ACCESS_Q1,136750,50052,5,1,1,1
508107,ACCESS_Q2,138047,50046,5,1,1,0
508108,ACCESS_Q1,117596,50030,4,1,0,1
508109,ACCESS_Q1,124070,50072,5,1,1,1
508110,ACCESS_Q4,142375,50072,5,1,1,1
508111,ACCESS_Q2,131582,50001,4,1,0,1
508112,ACCESS_Q3,143007,50069,4,1,0,1
508113,ACCESS_Q3,143327,50007,5,1,1,1
508114,ACCESS_Q1,131854,50033,4,1,0,1
508115,ACCESS_Q4,114324,50077,5,1,1,1
508116,OTHER_Q1,136005,50076,5,1,1,1
508117,ACCESS_Q4,126674,50009,4,1,0,1
508118,ACCESS_Q2,125575,50039,5,1,1,1
508119,ACCESS_Q2,127035,50045,2,1,0,1
508120,ACCESS_Q3,136496,50044,5,1,1,1
508121,ACCESS_Q4,127113,50032,5,1,1,1
508122,ACCESS_Q3,139254,50058,5,1,1,1
508123,ACCESS_Q1,116566,50072,3,1,0,1
508124,ACCESS_Q1,119873,50056,3,1,0,1
508125,ACCESS_Q1,129290,50033,5,1,1,1
508126,ACCESS_Q4,115217,50045,5,1,1,1
508127,ACCESS_Q4,123127,50059,5,1,1,1
508128,ACCESS_Q3,115545,50074,5,1,1,1
508129,ACCESS_Q3,139494,50069,5,1,1,1
508130,ACCESS_Q2,131033,50011,4,1,0,1
508131,ACCESS_Q3,143104,50077,5,1,1,1
508132,ACCESS_Q4,122699,50056,4,1,0,1
508133,ACCESS_Q1,122927,50052,5,1,1,1
508134,ACCESS_Q2,131673,50055,5,1,1,1
508135,ACCESS_Q3,138070,50079,5,1,1,1
508136,ACCESS_Q1,124316,50077,3,1,0,1
508137,ACCESS_Q3,137735,50040,5,1,1,1
508138,ACCESS_Q2,126750,50037,5,1,1,1
508139,ACCESS_Q1,144914,50058,3,1,0,1
508140,ACCESS_Q1,118392,50072,4,1,0,1
508141,ACCESS_Q1,142418,50018,3,1,0,1
508142,ACCESS_Q4,131309,50029,5,1,1,1
508143,ACCESS_Q3,126248,50058,5,1,1,1
508144,ACCESS_Q4,132729,50052,3,1,0,1
508145,ACCESS_Q3,128263,50040,5,1,1,1
508146,ACCESS_Q4,122953,50019,5,1,1,1
508147,ACCESS_Q4,127952,50055,2,1,0,1
508148,ACCESS_Q3,119936,50070,5,1,1,1
508149,OTHER_Q1,119408,50060,3,1,0,1
508150,ACCESS_Q4,136053,50049,5,1,1,1
508151,ACCESS_Q4,140451,50063,5,1,1,1
508152,ACCESS_Q1,143054,50078,3,1,0,1
508153,OTHER_Q1,130023,50034,3,1,0,1
508154,ACCESS_Q4,135665,50050,5,1,1,1
508155,ACCESS_Q4,114489,50063,5,1,1,1
508156,ACCESS_Q2,115442,50043,5,1,1,1
508157,ACCESS_Q4,141157,50013,5,1,1,1
508158,ACCESS_Q1,125624,50004,4,1,0,1
508159,OTHER_Q1,122756,50005,5,1,1,1
508160,OTHER_Q1,130128,50059,5,1,1,1
508161,ACCESS_Q1,121360,50026,5,1,1,1
508162,ACCESS_Q1,125300,50067,5,1,1,1
508163,ACCESS_Q2,144985,50031,5,1,1,1
508164,ACCESS_Q4,134906,50056,5,1,1,1
508165,ACCESS_Q4,127846,50025,4,1,0,1
